id,kind,cat_or_group,subscale,component_class,sign,is_filler,n_anchors,likert_raw,endorsement,willingness,probe_raw
npi_15,battery,narcissism,,,-1.0,False,5,0.023267090320587158,3.976732909679413,,0.10113441220053865
npi_16,battery,narcissism,,,1.0,False,5,0.01314333826303482,0.01314333826303482,,-0.5075798005387693
npi_17,battery,narcissism,,,1.0,False,5,0.03645416721701622,0.03645416721701622,,-0.09938140454777322
npi_18,battery,narcissism,,,-1.0,False,5,0.017797792330384254,3.9822022076696157,,0.7586008704803389
npi_19,battery,narcissism,,,-1.0,False,5,0.012086939066648483,3.9879130609333515,,-1.0028442518753704
npi_20,battery,narcissism,,,-1.0,False,5,0.009109016507863998,3.990890983492136,,0.4436748431922082
npi_21,battery,narcissism,,,1.0,False,5,0.019402652978897095,0.019402652978897095,,-1.1374389914411882
npi_22,battery,narcissism,,,-1.0,False,5,0.0193130224943161,3.980686977505684,,-0.5836300382643635
npi_23,battery,narcissism,,,1.0,False,5,0.022682517766952515,0.022682517766952515,,0.4457749046571833
npi_24,battery,narcissism,,,-1.0,False,5,0.02540997788310051,3.9745900221168995,,0.21757857054133534
npi_25,battery,narcissism,,,1.0,False,5,0.01758411154150963,0.01758411154150963,,0.7858125339752329
npi_26,battery,narcissism,,,-1.0,False,5,0.009142978116869926,3.99085702188313,,-0.2967377854017892
npi_27,battery,narcissism,,,1.0,False,5,0.015623228624463081,0.015623228624463081,,-0.00533065725719073
npi_28,battery,narcissism,,,-1.0,False,5,0.027082405984401703,3.9729175940155983,,-1.1397513965714592
npi_29,battery,narcissism,,,1.0,False,5,0.05914750695228577,0.05914750695228577,,-0.2190628687710321
npi_30,battery,narcissism,,,1.0,False,5,0.029374733567237854,0.029374733567237854,,-0.6725046134456285
npi_31,battery,narcissism,,,1.0,False,5,0.009879786521196365,0.009879786521196365,,-0.13705916261064477
npi_32,battery,narcissism,,,-1.0,False,5,0.03928308188915253,3.9607169181108475,,0.029790985028513628
npi_33,battery,narcissism,,,-1.0,False,5,0.02628239616751671,3.9737176038324833,,-0.30894719500418466
npi_34,battery,narcissism,,,1.0,False,5,0.01776781864464283,0.01776781864464283,,0.27136490641423405
npi_35,battery,narcissism,,,-1.0,False,5,0.034070733934640884,3.965929266065359,,-0.3775469724458085
npi_36,battery,narcissism,,,-1.0,False,5,0.015351654030382633,3.9846483459696174,,2.495079065166045
npi_37,battery,narcissism,,,1.0,False,5,0.07277455925941467,0.07277455925941467,,-0.5471500077262705
npi_38,battery,narcissism,,,1.0,False,5,0.06408113986253738,0.06408113986253738,,-0.0033237879381355917
npi_39,battery,narcissism,,,-1.0,False,5,0.022439617663621902,3.977560382336378,,-0.13262850002144244
npi_40,battery,narcissism,,,-1.0,False,5,0.018606774508953094,3.981393225491047,,-0.0847732787556792
nss_orig_01,battery,negative_self_schema,,,1.0,False,5,0.024628907442092896,0.024628907442092896,,-1.3520249370314548
nss_orig_02,battery,negative_self_schema,,,1.0,False,5,0.03522619977593422,0.03522619977593422,,-0.5851161830797009
nss_orig_03,battery,negative_self_schema,,,1.0,False,5,0.018556449562311172,0.018556449562311172,,-0.9401057470222853
nss_orig_04,battery,negative_self_schema,,,1.0,False,5,0.026280660182237625,0.026280660182237625,,-0.8154639553763552
nss_orig_05,battery,negative_self_schema,,,1.0,False,5,0.014479444362223148,0.014479444362223148,,-0.32528671751841376
nss_orig_06,battery,negative_self_schema,,,-1.0,False,5,0.01980057917535305,3.980199420824647,,1.7481360241225006
nss_orig_07,battery,negative_self_schema,,,-1.0,False,5,0.033162087202072144,3.966837912797928,,2.0247719461370313
nss_orig_08,battery,negative_self_schema,,,-1.0,False,5,0.026778070256114006,3.973221929743886,,2.0937310927458244
nss_orig_09,battery,negative_self_schema,,,-1.0,False,5,0.029386846348643303,3.9706131536513567,,0.5740113834330967
nss_orig_10,battery,negative_self_schema,,,-1.0,False,5,0.018660368397831917,3.981339631602168,,-0.4249361806574128
pswq_01,battery,worry,,,-1.0,False,5,0.02606089599430561,3.9739391040056944,,2.3483549968962834
pswq_02,battery,worry,,,-1.0,False,5,0.015238179825246334,3.9847618201747537,,0.4526958236324887
pswq_03,battery,worry,,,-1.0,False,5,0.029017683118581772,3.9709823168814182,,0.6643019818860618
pswq_04,battery,worry,,,1.0,False,5,0.03108217567205429,0.03108217567205429,,0.23314886172610083
pswq_05,battery,worry,,,1.0,False,5,0.036559659987688065,0.036559659987688065,,2.7400698535471957
pswq_06,battery,worry,,,-1.0,False,5,0.034539658576250076,3.96546034142375,,1.7275273642300601
pswq_07,battery,worry,,,1.0,False,5,0.017343884333968163,0.017343884333968163,,0.2229590741423333
pswq_08,battery,worry,,,-1.0,False,5,0.028259947896003723,3.9717400521039963,,0.10487353225380058
pswq_09,battery,worry,,,1.0,False,5,0.030173491686582565,0.030173491686582565,,0.7652543917502526
pswq_10,battery,worry,,,-1.0,False,5,0.012565497308969498,3.9874345026910305,,-0.072124527219672
pswq_11,battery,worry,,,-1.0,False,5,0.025077417492866516,3.9749225825071335,,1.4779870810053335
pswq_12,battery,worry,,,1.0,False,5,0.011508478783071041,0.011508478783071041,,1.1402678446487955
pswq_13,battery,worry,,,1.0,False,5,0.030142836272716522,0.030142836272716522,,1.5456128593803706
pswq_14,battery,worry,,,1.0,False,5,0.05934390425682068,0.05934390425682068,,1.0735057503018761
pswq_15,battery,worry,,,-1.0,False,5,0.01986963301897049,3.9801303669810295,,0.8244634050308184
pswq_16,battery,worry,,,1.0,False,5,0.029243335127830505,0.029243335127830505,,-0.29674328569496344
rrs_01,battery,rumination,depression,,1.0,False,4,0.005687515716999769,0.005687515716999769,,0.600285504497641
rrs_02,battery,rumination,depression,,-1.0,False,4,0.004465686623007059,2.995534313376993,,0.9697643040053838
rrs_03,battery,rumination,depression,,1.0,False,4,0.0038100406527519226,0.0038100406527519226,,0.3902158596847165
rrs_04,battery,rumination,depression,,-1.0,False,4,0.004121475387364626,2.9958785246126354,,0.6916043227095559
rrs_05,battery,rumination,brooding,pathological,1.0,False,4,0.005538555793464184,0.005538555793464184,,-0.2878968423071617
rrs_06,battery,rumination,depression,,-1.0,False,4,0.004219174385070801,2.995780825614929,,0.41033737301492446
rrs_07,battery,rumination,reflection,adaptive,1.0,False,4,0.003879524301737547,0.003879524301737547,,0.7249437772813505
rrs_08,battery,rumination,depression,,1.0,False,4,0.0049437773413956165,0.0049437773413956165,,0.44801703613910426
rrs_09,battery,rumination,depression,,-1.0,False,4,0.005277387797832489,2.9947226122021675,,0.7733598137078892
rrs_10,battery,rumination,brooding,pathological,-1.0,False,4,0.00486318115144968,2.9951368188485503,,0.830457676181144
rrs_11,battery,rumination,reflection,adaptive,-1.0,False,4,0.007893087342381477,2.9921069126576185,,0.7806961829375192
rrs_12,battery,rumination,reflection,adaptive,1.0,False,4,0.0046485369093716145,0.0046485369093716145,,1.1640324123785952
rrs_13,battery,rumination,brooding,pathological,1.0,False,4,0.007661520503461361,0.007661520503461361,,0.9939305007412123
rrs_14,battery,rumination,depression,,-1.0,False,4,0.00872814655303955,2.9912718534469604,,0.8561956401505775
rrs_15,battery,rumination,brooding,pathological,-1.0,False,4,0.01109442301094532,2.9889055769890547,,0.5077780367067743
rrs_16,battery,rumination,brooding,pathological,1.0,False,4,0.0046781133860349655,0.0046781133860349655,,0.3569321304552997
rrs_17,battery,rumination,depression,,-1.0,False,4,0.005519409663975239,2.9944805903360248,,0.8497504524960917
rrs_18,battery,rumination,depression,,1.0,False,4,0.004546856973320246,0.004546856973320246,,0.1467363929444816
rrs_19,battery,rumination,depression,,-1.0,False,4,0.004506605677306652,2.9954933943226933,,1.0436059918608387
rrs_20,battery,rumination,reflection,adaptive,-1.0,False,4,0.0028969517443329096,2.997103048255667,,0.6232046740448132
rrs_21,battery,rumination,reflection,adaptive,1.0,False,4,0.002780123380944133,0.002780123380944133,,0.7157209732020546
rrs_22,battery,rumination,depression,,1.0,False,4,0.005136601161211729,0.005136601161211729,,0.3928024025404
rses_01,battery,negative_self_schema,,,-1.0,False,4,0.0570639967918396,2.9429360032081604,,-0.44897792033365924
rses_02,battery,negative_self_schema,,,1.0,False,4,0.015995433554053307,0.015995433554053307,,0.535362509857207
rses_03,battery,negative_self_schema,,,-1.0,False,4,0.020627489313483238,2.9793725106865168,,0.8865427163805728
rses_04,battery,negative_self_schema,,,-1.0,False,4,0.02212693728506565,2.9778730627149343,,1.0405866145858602
rses_05,battery,negative_self_schema,,,1.0,False,4,0.0371270626783371,0.0371270626783371,,-0.47469188347092794
rses_06,battery,negative_self_schema,,,1.0,False,4,0.024839667603373528,0.024839667603373528,,-1.254411367619634
rses_07,battery,negative_self_schema,,,-1.0,False,4,0.05404192954301834,2.9459580704569817,,0.8053855172360487
rses_08,battery,negative_self_schema,,,1.0,False,4,0.02178541198372841,0.02178541198372841,,1.1627418909019762
rses_09,battery,negative_self_schema,,,1.0,False,4,0.03610160946846008,0.03610160946846008,,-0.5052620608713756
rses_10,battery,negative_self_schema,,,-1.0,False,4,0.017568621784448624,2.9824313782155514,,1.7814980810815193
sd3_m1,battery,SD3,Machiavellianism,,1.0,False,5,0.026626357808709145,0.026626357808709145,,1.0360213000928908
sd3_m2,battery,SD3,Machiavellianism,,1.0,False,5,0.02102913148701191,0.02102913148701191,,-0.9970275948459779
sd3_m3,battery,SD3,Machiavellianism,,1.0,False,5,0.05168820917606354,0.05168820917606354,,-0.4628047778362663
sd3_m4,battery,SD3,Machiavellianism,,1.0,False,5,0.041957788169384,0.041957788169384,,-1.0844262396684674
sd3_m5,battery,SD3,Machiavellianism,,1.0,False,5,0.02751418761909008,0.02751418761909008,,-1.2286274161018658
sd3_m6,battery,SD3,Machiavellianism,,1.0,False,5,0.021169058978557587,0.021169058978557587,,-0.20694472255618113
sd3_m7,battery,SD3,Machiavellianism,,1.0,False,5,0.029203318059444427,0.029203318059444427,,-0.14214134558699776
sd3_m8,battery,SD3,Machiavellianism,,1.0,False,5,0.039871860295534134,0.039871860295534134,,-3.5330682865266567
sd3_m9,battery,SD3,Machiavellianism,,1.0,False,5,0.016753818839788437,0.016753818839788437,,-2.0637804091217005
sd3_n1,battery,SD3,Narcissism,,1.0,False,5,0.02571406215429306,0.02571406215429306,,-0.5606447898348481
sd3_n2,battery,SD3,Narcissism,,-1.0,False,5,0.039023611694574356,3.9609763883054256,,-1.2553409535536497
sd3_n3,battery,SD3,Narcissism,,1.0,False,5,0.043916650116443634,0.043916650116443634,,-0.1525060993179359
sd3_n4,battery,SD3,Narcissism,,1.0,False,5,0.025523865595459938,0.025523865595459938,,-0.14682673229089627
sd3_n5,battery,SD3,Narcissism,,1.0,False,5,0.017647167667746544,0.017647167667746544,,-1.8121611991823334
sd3_n6,battery,SD3,Narcissism,,-1.0,False,5,0.044483497738838196,3.955516502261162,,1.383578293852925
sd3_n7,battery,SD3,Narcissism,,1.0,False,5,0.020025044679641724,0.020025044679641724,,-1.0524719949745531
sd3_n8,battery,SD3,Narcissism,,-1.0,False,5,0.01060475967824459,3.9893952403217554,,-0.28287655576424253
sd3_n9,battery,SD3,Narcissism,,1.0,False,5,0.02036682888865471,0.02036682888865471,,0.6134734866677327
sd3_p1,battery,SD3,Psychopathy,,1.0,False,5,0.0290375966578722,0.0290375966578722,,-2.4571297532716034
sd3_p2,battery,SD3,Psychopathy,,-1.0,False,5,0.019619116559624672,3.9803808834403753,,-0.3396803873677827
sd3_p3,battery,SD3,Psychopathy,,1.0,False,5,0.02015579119324684,0.02015579119324684,,0.2889864523445662
sd3_p4,battery,SD3,Psychopathy,,1.0,False,5,0.028448238968849182,0.028448238968849182,,-0.022306452142060174
sd3_p5,battery,SD3,Psychopathy,,1.0,False,5,0.022512763738632202,0.022512763738632202,,-0.4953049681778796
sd3_p6,battery,SD3,Psychopathy,,1.0,False,5,0.036860521882772446,0.036860521882772446,,-0.6545589250201265
sd3_p7,battery,SD3,Psychopathy,,-1.0,False,5,0.020218586549162865,3.979781413450837,,-0.4930200501339139
sd3_p8,battery,SD3,Psychopathy,,1.0,False,5,0.044498756527900696,0.044498756527900696,,-2.195636053415887
sd3_p9,battery,SD3,Psychopathy,,1.0,False,5,0.01846269704401493,0.01846269704401493,,-2.0439082628537726
srp_01,battery,psychopathy,,pathological,-1.0,False,5,0.026784352958202362,3.9732156470417976,,-0.6800774263446958
srp_02,battery,psychopathy,,conditional,1.0,False,5,0.012906364165246487,0.012906364165246487,,-0.4728010189854728
srp_03,battery,psychopathy,,conditional,1.0,False,5,0.013828516006469727,0.013828516006469727,,-1.3622774735285565
srp_04,battery,psychopathy,,pathological,1.0,False,5,0.06541331857442856,0.06541331857442856,,0.36221988240332736
srp_05,battery,psychopathy,,conditional,-1.0,False,5,0.03710725158452988,3.96289274841547,,-0.574616182622214
srp_06,battery,psychopathy,,pathological,-1.0,False,5,0.022423356771469116,3.977576643228531,,-0.6728847589759592
srp_07,battery,psychopathy,,conditional,1.0,False,5,0.01769670657813549,0.01769670657813549,,-2.458301140790602
srp_08,battery,psychopathy,,conditional,-1.0,False,5,0.00870981253683567,3.9912901874631643,,0.13885804920956635
srp_09,battery,psychopathy,,pathological,1.0,False,5,0.028287449851632118,0.028287449851632118,,0.2774088047518892
srp_10,battery,psychopathy,,conditional,-1.0,False,5,0.03205879405140877,3.9679412059485912,,1.7378596025587412
srp_11,battery,psychopathy,,conditional,-1.0,False,5,0.0210333913564682,3.978966608643532,,-0.8556153620162918
srp_12,battery,psychopathy,,pathological,-1.0,False,5,0.03320999816060066,3.9667900018393993,,-0.6010610831056953
srp_13,battery,psychopathy,,pathological,-1.0,False,5,0.008716549724340439,3.9912834502756596,,0.29845276935296305
srp_14,battery,psychopathy,,conditional,-1.0,False,5,0.020999236032366753,3.9790007639676332,,0.08820971844409264
srp_15,battery,psychopathy,,conditional,-1.0,False,5,0.032369036227464676,3.9676309637725353,,-0.4810307441981694
srp_16,battery,psychopathy,,pathological,-1.0,False,5,0.019349737092852592,3.9806502629071474,,-1.4906490157194026
srp_17,battery,psychopathy,,pathological,-1.0,False,5,0.03312917798757553,3.9668708220124245,,-0.02157911653185396
srp_18,battery,psychopathy,,pathological,1.0,False,5,0.017737945541739464,0.017737945541739464,,0.8181216695416267
srp_19,battery,psychopathy,,conditional,-1.0,False,5,0.022965604439377785,3.977034395560622,,-1.2063078544673704
srp_20,battery,psychopathy,,pathological,1.0,False,5,0.01969408616423607,0.01969408616423607,,-0.4762044568626491
srp_21,battery,psychopathy,,conditional,1.0,False,5,0.0144995441660285,0.0144995441660285,,0.3883907573984542
srp_22,battery,psychopathy,,pathological,-1.0,False,5,0.02389196865260601,3.976108031347394,,0.13647693516502057
srp_23,battery,psychopathy,,conditional,1.0,False,5,0.023652344942092896,0.023652344942092896,,0.6632834428285517
srp_24,battery,psychopathy,,conditional,-1.0,False,5,0.01842621900141239,3.9815737809985876,,-0.05100576589734418
srp_25,battery,psychopathy,,pathological,1.0,False,5,0.03474469110369682,0.03474469110369682,,-1.8994726534536608
srp_26,battery,psychopathy,,conditional,1.0,False,5,0.029599247500300407,0.029599247500300407,,-1.4482985321940287
srp_27,battery,psychopathy,,pathological,1.0,False,5,0.013209285214543343,0.013209285214543343,,1.1138516080521623
srp_28,battery,psychopathy,,conditional,-1.0,False,5,0.017957618460059166,3.982042381539941,,0.6717477373764968
srp_29,battery,psychopathy,,pathological,-1.0,False,5,0.026395749300718307,3.9736042506992817,,1.0149980349836967
srp_30,battery,psychopathy,,conditional,1.0,False,5,0.023286467418074608,0.023286467418074608,,-0.20411667756444896
srp_31,battery,psychopathy,,pathological,1.0,False,5,0.05240117013454437,0.05240117013454437,,0.14870887924386467
srp_32,battery,psychopathy,,pathological,1.0,False,5,0.024731405079364777,0.024731405079364777,,-0.28742917463190487
srp_33,battery,psychopathy,,pathological,1.0,False,5,0.012853546999394894,0.012853546999394894,,-0.5127074122485569
srp_34,battery,psychopathy,,pathological,1.0,False,5,0.025303276255726814,0.025303276255726814,,-0.4847361409142952
srp_35,battery,psychopathy,,conditional,-1.0,False,5,0.027874846011400223,3.9721251539885998,,0.03874904518711908
srp_36,battery,psychopathy,,pathological,-1.0,False,5,0.02649533562362194,3.973504664376378,,-0.062173651682781994
srp_37,battery,psychopathy,,pathological,-1.0,False,5,0.01611301861703396,3.983886981382966,,-1.38557109853161
srp_38,battery,psychopathy,,conditional,1.0,False,5,0.009203764609992504,0.009203764609992504,,-2.148937829902528
srp_39,battery,psychopathy,,pathological,1.0,False,5,0.04609915241599083,0.04609915241599083,,-0.9155993979027208
srp_40,battery,psychopathy,,pathological,1.0,False,5,0.016859786584973335,0.016859786584973335,,-1.6421366710365808
srp_41,battery,psychopathy,,pathological,1.0,False,5,0.023335134610533714,0.023335134610533714,,-0.5495037911180267
srp_42,battery,psychopathy,,pathological,-1.0,False,5,0.020769739523530006,3.97923026047647,,-1.581932172398651
srp_43,battery,psychopathy,,pathological,-1.0,False,5,0.012981371022760868,3.987018628977239,,-0.9067649342297841
srp_44,battery,psychopathy,,conditional,1.0,False,5,0.015425223857164383,0.015425223857164383,,-0.5065109385941255
srp_45,battery,psychopathy,,conditional,-1.0,False,5,0.018462112173438072,3.981537887826562,,0.048309830781620544
srp_46,battery,psychopathy,,pathological,-1.0,False,5,0.016425710171461105,3.983574289828539,,-1.8847904214988564
srp_47,battery,psychopathy,,conditional,-1.0,False,5,0.027364738285541534,3.9726352617144585,,-0.5140090285982652
srp_48,battery,psychopathy,,pathological,1.0,False,5,0.04474291205406189,0.04474291205406189,,-2.345608545502616
srp_49,battery,psychopathy,,pathological,-1.0,False,5,0.02994728833436966,3.9700527116656303,,-1.4592434890164356
srp_50,battery,psychopathy,,conditional,-1.0,False,5,0.04261713847517967,3.9573828615248203,,0.08911465000504126
srp_51,battery,psychopathy,,conditional,-1.0,False,5,0.022785527631640434,3.9772144723683596,,-1.6887899711596592
srp_52,battery,psychopathy,,pathological,1.0,False,5,0.027886969968676567,0.027886969968676567,,-3.296364267796344
srp_53,battery,psychopathy,,pathological,-1.0,False,5,0.02017422392964363,3.9798257760703564,,0.33448714153872006
srp_54,battery,psychopathy,,conditional,-1.0,False,5,0.048062391579151154,3.951937608420849,,0.7823770436219797
srp_55,battery,psychopathy,,conditional,-1.0,False,5,0.028258372098207474,3.9717416279017925,,0.4024451262652382
srp_56,battery,psychopathy,,pathological,1.0,False,5,0.03312985226511955,0.03312985226511955,,-0.8614389443026749
srp_57,battery,psychopathy,,conditional,1.0,False,5,0.0456622838973999,0.0456622838973999,,-0.6081887854351726
srp_58,battery,psychopathy,,pathological,1.0,False,5,0.029187453910708427,0.029187453910708427,,-1.0507815871358916
srp_59,battery,psychopathy,,conditional,1.0,False,5,0.02650267630815506,0.02650267630815506,,-1.4500998615248628
srp_60,battery,psychopathy,,conditional,1.0,False,5,0.018267836421728134,0.018267836421728134,,-1.0348975906364917
srp_61,battery,psychopathy,,conditional,-1.0,False,5,0.045989781618118286,3.9540102183818817,,0.4439035944864975
srp_62,battery,psychopathy,,pathological,1.0,False,5,0.03349267691373825,0.03349267691373825,,-2.739368688408665
srp_63,battery,psychopathy,,conditional,1.0,False,5,0.03172803297638893,0.03172803297638893,,-1.009035822095369
srp_64,battery,psychopathy,,conditional,1.0,False,5,0.02853219583630562,0.02853219583630562,,-0.4387465570812479
tripm_01,battery,psychopathy,boldness,adaptive,1.0,False,4,0.009290114045143127,0.009290114045143127,,1.4279893086282405
tripm_02,battery,psychopathy,meanness,conditional,-1.0,False,4,0.011222315020859241,2.9887776849791408,,-0.10616398825758377
tripm_03,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.012293525971472263,0.012293525971472263,,0.04540276942839272
tripm_04,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.021598871797323227,2.9784011282026768,,-0.157580157914897
tripm_05,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.03607591614127159,0.03607591614127159,,-0.6654504149114184
tripm_06,battery,psychopathy,meanness,conditional,1.0,False,4,0.011051052249968052,0.011051052249968052,,-1.8442072313141522
tripm_07,battery,psychopathy,boldness,adaptive,1.0,False,4,0.011302267201244831,0.011302267201244831,,-1.2946196480012953
tripm_08,battery,psychopathy,meanness,conditional,1.0,False,4,0.02531730942428112,0.02531730942428112,,0.10493352895281216
tripm_09,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.02092238888144493,0.02092238888144493,,0.16593666392936912
tripm_10,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.007579868193715811,2.992420131806284,,0.6886693539385049
tripm_11,battery,psychopathy,meanness,conditional,-1.0,False,4,0.02950095757842064,2.9704990424215794,,-0.7047799702488873
tripm_12,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.01623394340276718,0.01623394340276718,,-0.5103453268576343
tripm_13,battery,psychopathy,boldness,adaptive,1.0,False,4,0.06665968894958496,0.06665968894958496,,-0.11404352169292364
tripm_14,battery,psychopathy,meanness,conditional,1.0,False,4,0.014058575965464115,0.014058575965464115,,-0.8433366819057073
tripm_15,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.016468677669763565,0.016468677669763565,,0.2010358497441158
tripm_16,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.013496916741132736,2.9865030832588673,,-0.020151642699373085
tripm_17,battery,psychopathy,meanness,conditional,1.0,False,4,0.034102216362953186,0.034102216362953186,,-1.397298534616719
tripm_18,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.046399638056755066,0.046399638056755066,,0.1696495921582124
tripm_19,battery,psychopathy,boldness,adaptive,1.0,False,4,0.02043052576482296,0.02043052576482296,,-0.5515216974227868
tripm_20,battery,psychopathy,meanness,conditional,1.0,False,4,0.020361602306365967,0.020361602306365967,,-0.3118373400099239
tripm_21,battery,psychopathy,disinhibition,pathological,-1.0,False,4,0.01213846541941166,2.9878615345805883,,-0.019261107433576896
tripm_22,battery,psychopathy,boldness,adaptive,1.0,False,4,0.024686111137270927,0.024686111137270927,,-0.21924658083722015
tripm_23,battery,psychopathy,meanness,conditional,1.0,False,4,0.022062623873353004,0.022062623873353004,,-2.0124350209227604
tripm_24,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.016553130000829697,0.016553130000829697,,-1.2132350356687382
tripm_25,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.01079536322504282,2.989204636774957,,0.1818081319162559
tripm_26,battery,psychopathy,meanness,conditional,1.0,False,4,0.01300784107297659,0.01300784107297659,,-1.5390969278091484
tripm_27,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.039893511682748795,0.039893511682748795,,-0.05109548066872893
tripm_28,battery,psychopathy,boldness,adaptive,1.0,False,4,0.04340723156929016,0.04340723156929016,,0.6883678540599845
tripm_29,battery,psychopathy,meanness,conditional,1.0,False,4,0.05638540908694267,0.05638540908694267,,-0.27133189006232783
tripm_30,battery,psychopathy,disinhibition,pathological,-1.0,False,4,0.04167691990733147,2.9583230800926685,,0.3552916880228063
tripm_31,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.022060925140976906,0.022060925140976906,,-0.38019624256088624
tripm_32,battery,psychopathy,boldness,adaptive,1.0,False,4,0.00856139324605465,0.00856139324605465,,-0.0629393975341137
tripm_33,battery,psychopathy,meanness,conditional,-1.0,False,4,0.011149851605296135,2.988850148394704,,0.9374784699988468
tripm_34,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.021033672615885735,0.021033672615885735,,-2.2870432509149614
tripm_35,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.05441213399171829,2.9455878660082817,,-0.32286817239310794
tripm_36,battery,psychopathy,meanness,conditional,1.0,False,4,0.015801481902599335,0.015801481902599335,,-0.32640091035170027
tripm_37,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.0558171272277832,0.0558171272277832,,-0.23297125097411087
tripm_38,battery,psychopathy,boldness,adaptive,1.0,False,4,0.018327701836824417,0.018327701836824417,,-2.2749668303116284
tripm_39,battery,psychopathy,meanness,conditional,-1.0,False,4,0.06909287720918655,2.9309071227908134,,1.784700695979093
tripm_40,battery,psychopathy,meanness,conditional,1.0,False,4,0.029543589800596237,0.029543589800596237,,-3.3924568334619893
tripm_41,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.022806726396083832,2.977193273603916,,0.7939336766042775
tripm_42,battery,psychopathy,meanness,conditional,1.0,False,4,0.025898993015289307,0.025898993015289307,,-0.4758701847243363
tripm_43,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.016631728038191795,0.016631728038191795,,-0.3535823769902562
tripm_44,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.015051678754389286,2.9849483212456107,,-0.6407805176634276
tripm_45,battery,psychopathy,meanness,conditional,1.0,False,4,0.07523921132087708,0.07523921132087708,,-0.011605944120437695
tripm_46,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.011209270916879177,0.011209270916879177,,0.386179083951081
tripm_47,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.08306241780519485,2.916937582194805,,1.1717222775713507
tripm_48,battery,psychopathy,meanness,conditional,1.0,False,4,0.033959485590457916,0.033959485590457916,,-1.264188606173894
tripm_49,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.04231565073132515,0.04231565073132515,,0.5518079920198322
tripm_50,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.020360421389341354,2.9796395786106586,,-1.3680315372235619
tripm_51,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.08748483657836914,0.08748483657836914,,-0.3030575843637653
tripm_52,battery,psychopathy,meanness,conditional,-1.0,False,4,0.015583962202072144,2.984416037797928,,-0.15846899280092908
tripm_53,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.019986417144536972,0.019986417144536972,,-1.8909099887985872
tripm_54,battery,psychopathy,boldness,adaptive,1.0,False,4,0.05029713362455368,0.05029713362455368,,0.6061333679724128
tripm_55,battery,psychopathy,meanness,conditional,1.0,False,4,0.023817017674446106,0.023817017674446106,,-0.6285821883828939
tripm_56,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.0172239001840353,0.0172239001840353,,0.4128950490704806
tripm_57,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.007273347117006779,2.992726652882993,,-0.6688779228802963
tripm_58,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.009097522124648094,0.009097522124648094,,-0.9863149773532816
agentic_01,gen,agentic,,,1.0,False,,,-1.0714683532714844,-1.0714683532714844,-1.0260647131458818
agentic_02,gen,agentic,,,1.0,False,,,-1.3265628814697266,-1.3265628814697266,-0.1642368557502385
agentic_03,gen,agentic,,,1.0,False,,,-0.6662731170654297,-0.6662731170654297,0.06918916433806332
agentic_04,gen,agentic,,,1.0,False,,,-0.2988128662109375,-0.2988128662109375,1.316682634586158
agentic_05,gen,agentic,,,1.0,False,,,-0.4578361511230469,-0.4578361511230469,-0.22875601309312943
agentic_06,gen,agentic,,,1.0,False,,,0.07452774047851562,0.07452774047851562,-0.21735279531027496
agentic_07,gen,agentic,,,1.0,False,,,0.37302398681640625,0.37302398681640625,1.205372791460926
agentic_08,gen,agentic,,,1.0,False,,,-1.4638519287109375,-1.4638519287109375,0.44818958615427906
agentic_09,gen,agentic,,,1.0,False,,,0.785797119140625,0.785797119140625,0.5334222943867317
agentic_10,gen,agentic,,,1.0,False,,,-0.3074321746826172,-0.3074321746826172,-0.41718000343190376
agentic_11,gen,agentic,,,1.0,False,,,-0.6256179809570312,-0.6256179809570312,0.8275465748534647
agentic_12,gen,agentic,,,1.0,False,,,-0.5112953186035156,-0.5112953186035156,2.023306191998758
agentic_13,gen,agentic,,,1.0,False,,,-0.0062007904052734375,-0.0062007904052734375,1.7532825578693336
agentic_14,gen,agentic,,,1.0,False,,,-1.6562557220458984,-1.6562557220458984,-0.7594410311880786
