id,kind,cat_or_group,subscale,component_class,sign,is_filler,n_anchors,likert_raw,endorsement,willingness,probe_raw
npi_16,battery,narcissism,,,1.0,False,5,0.07422549277544022,0.07422549277544022,,0.4588157318908088
npi_17,battery,narcissism,,,1.0,False,5,0.056844234466552734,0.056844234466552734,,1.6128167611319941
npi_18,battery,narcissism,,,-1.0,False,5,0.06061820685863495,3.939381793141365,,2.5475760708795967
npi_19,battery,narcissism,,,-1.0,False,5,0.09409748017787933,3.9059025198221207,,0.2675268487793323
npi_20,battery,narcissism,,,-1.0,False,5,0.07283231616020203,3.927167683839798,,1.0009351173122305
npi_21,battery,narcissism,,,1.0,False,5,0.1130877360701561,0.1130877360701561,,0.3153203609336983
npi_22,battery,narcissism,,,-1.0,False,5,0.06173798814415932,3.9382620118558407,,1.1000033185548979
npi_23,battery,narcissism,,,1.0,False,5,0.07148914039134979,0.07148914039134979,,0.7538344603078966
npi_24,battery,narcissism,,,-1.0,False,5,0.057727690786123276,3.9422723092138767,,1.120494023575517
npi_25,battery,narcissism,,,1.0,False,5,0.07579755783081055,0.07579755783081055,,0.29507312943586017
npi_26,battery,narcissism,,,-1.0,False,5,0.07809587568044662,3.9219041243195534,,0.3188166162838537
npi_27,battery,narcissism,,,1.0,False,5,0.0705980733036995,0.0705980733036995,,-0.20961943881374445
npi_28,battery,narcissism,,,-1.0,False,5,0.09177932888269424,3.9082206711173058,,-0.5892882327350777
npi_29,battery,narcissism,,,1.0,False,5,0.05566436052322388,0.05566436052322388,,1.631606688466806
npi_30,battery,narcissism,,,1.0,False,5,0.04275592043995857,0.04275592043995857,,0.1397123062381893
npi_31,battery,narcissism,,,1.0,False,5,0.08196689188480377,0.08196689188480377,,-0.45737173035872214
npi_32,battery,narcissism,,,-1.0,False,5,0.06131620332598686,3.938683796674013,,-1.1888276189799365
npi_33,battery,narcissism,,,-1.0,False,5,0.04971259832382202,3.950287401676178,,-0.10626811273152637
npi_34,battery,narcissism,,,1.0,False,5,0.06608054786920547,0.06608054786920547,,1.3062178456308435
npi_35,battery,narcissism,,,-1.0,False,5,0.07703810930252075,3.9229618906974792,,-0.006336524576910918
npi_36,battery,narcissism,,,-1.0,False,5,0.03599809482693672,3.9640019051730633,,-1.7830911304854045
npi_37,battery,narcissism,,,1.0,False,5,0.08918103575706482,0.08918103575706482,,0.5933620039438412
npi_38,battery,narcissism,,,1.0,False,5,0.04640298709273338,0.04640298709273338,,0.6548431498879324
npi_39,battery,narcissism,,,-1.0,False,5,0.05791009962558746,3.9420899003744125,,-0.9269859857298579
npi_40,battery,narcissism,,,-1.0,False,5,0.07235734164714813,3.927642658352852,,0.06304675523961567
nss_orig_01,battery,negative_self_schema,,,1.0,False,5,0.07564716041088104,0.07564716041088104,,1.1168846891651156
nss_orig_02,battery,negative_self_schema,,,1.0,False,5,0.058246172964572906,0.058246172964572906,,0.025456682311625567
nss_orig_03,battery,negative_self_schema,,,1.0,False,5,0.06719838082790375,0.06719838082790375,,-0.6126948798001655
nss_orig_04,battery,negative_self_schema,,,1.0,False,5,0.07871749252080917,0.07871749252080917,,0.5182527351060138
nss_orig_05,battery,negative_self_schema,,,1.0,False,5,0.07553795725107193,0.07553795725107193,,-0.40332596839498613
nss_orig_06,battery,negative_self_schema,,,-1.0,False,5,0.07329346239566803,3.926706537604332,,3.5588377831767857
nss_orig_07,battery,negative_self_schema,,,-1.0,False,5,0.0744532123208046,3.9255467876791954,,2.8283097792257585
nss_orig_08,battery,negative_self_schema,,,-1.0,False,5,0.07056600600481033,3.9294339939951897,,2.241633700862935
nss_orig_09,battery,negative_self_schema,,,-1.0,False,5,0.056914325803518295,3.9430856741964817,,-0.06285929568968207
nss_orig_10,battery,negative_self_schema,,,-1.0,False,5,0.044627752155065536,3.9553722478449345,,-0.3742703955846727
pswq_01,battery,worry,,,-1.0,False,5,0.11641234904527664,3.8835876509547234,,3.9550834685966314
pswq_02,battery,worry,,,-1.0,False,5,0.09894489496946335,3.9010551050305367,,0.6761395091034188
pswq_03,battery,worry,,,-1.0,False,5,0.09560959786176682,3.904390402138233,,2.14536579487034
pswq_04,battery,worry,,,1.0,False,5,0.08488836139440536,0.08488836139440536,,-0.7929931633994056
pswq_05,battery,worry,,,1.0,False,5,0.17043441534042358,0.17043441534042358,,2.55511342093689
pswq_06,battery,worry,,,-1.0,False,5,0.0644015446305275,3.9355984553694725,,3.8512428106229493
pswq_07,battery,worry,,,1.0,False,5,0.08370842039585114,0.08370842039585114,,2.755674292164729
pswq_08,battery,worry,,,-1.0,False,5,0.07273004949092865,3.9272699505090714,,1.0311739171527878
pswq_09,battery,worry,,,1.0,False,5,0.06664013117551804,0.06664013117551804,,2.238612803662096
pswq_10,battery,worry,,,-1.0,False,5,0.09631358087062836,3.9036864191293716,,2.216655742562284
pswq_11,battery,worry,,,-1.0,False,5,0.10871800780296326,3.8912819921970367,,2.529849000401694
pswq_12,battery,worry,,,1.0,False,5,0.08179716020822525,0.08179716020822525,,1.37413374431821
pswq_13,battery,worry,,,1.0,False,5,0.05642929673194885,0.05642929673194885,,2.396902779747609
pswq_14,battery,worry,,,1.0,False,5,0.11702000349760056,0.11702000349760056,,2.5980793681622285
pswq_15,battery,worry,,,-1.0,False,5,0.10556633770465851,3.8944336622953415,,1.5490887290985036
pswq_16,battery,worry,,,1.0,False,5,0.08786207437515259,0.08786207437515259,,1.448783961334435
rrs_01,battery,rumination,depression,,1.0,False,4,0.05714034661650658,0.05714034661650658,,2.2792223880738436
rrs_02,battery,rumination,depression,,-1.0,False,4,0.06557273119688034,2.9344272688031197,,2.5819457506086554
rrs_03,battery,rumination,depression,,1.0,False,4,0.04706517234444618,0.04706517234444618,,2.1048371835601323
rrs_04,battery,rumination,depression,,-1.0,False,4,0.04767131432890892,2.952328685671091,,2.101929457983923
rrs_05,battery,rumination,brooding,pathological,1.0,False,4,0.10939652472734451,0.10939652472734451,,1.2324297873027477
rrs_06,battery,rumination,depression,,-1.0,False,4,0.032787177711725235,2.9672128222882748,,2.4699331706019256
rrs_07,battery,rumination,reflection,adaptive,1.0,False,4,0.06797196716070175,0.06797196716070175,,1.9065335683497044
rrs_08,battery,rumination,depression,,1.0,False,4,0.048069071024656296,0.048069071024656296,,2.135607605272286
rrs_09,battery,rumination,depression,,-1.0,False,4,0.0989644005894661,2.901035599410534,,2.61781565024752
rrs_10,battery,rumination,brooding,pathological,-1.0,False,4,0.07573729008436203,2.924262709915638,,2.871707933685065
rrs_11,battery,rumination,reflection,adaptive,-1.0,False,4,0.03321550041437149,2.9667844995856285,,1.0807938667745707
rrs_12,battery,rumination,reflection,adaptive,1.0,False,4,0.06803030520677567,0.06803030520677567,,2.9519834790967856
rrs_13,battery,rumination,brooding,pathological,1.0,False,4,0.031647831201553345,0.031647831201553345,,1.9354362931942046
rrs_14,battery,rumination,depression,,-1.0,False,4,0.12673504650592804,2.873264953494072,,2.8607406532566433
rrs_15,battery,rumination,brooding,pathological,-1.0,False,4,0.07899458706378937,2.9210054129362106,,1.6530429188476272
rrs_16,battery,rumination,brooding,pathological,1.0,False,4,0.07962150126695633,0.07962150126695633,,1.7707517128344663
rrs_17,battery,rumination,depression,,-1.0,False,4,0.05975400656461716,2.940245993435383,,2.5404396532524656
rrs_18,battery,rumination,depression,,1.0,False,4,0.07956549525260925,0.07956549525260925,,2.7562424446192937
rrs_19,battery,rumination,depression,,-1.0,False,4,0.03085688315331936,2.9691431168466806,,1.8169655023979554
rrs_20,battery,rumination,reflection,adaptive,-1.0,False,4,0.0813915878534317,2.9186084121465683,,1.7544279556820297
rrs_21,battery,rumination,reflection,adaptive,1.0,False,4,0.0652150958776474,0.0652150958776474,,1.1304155929036954
rrs_22,battery,rumination,depression,,1.0,False,4,0.05650002136826515,0.05650002136826515,,1.8422998515352818
rses_01,battery,negative_self_schema,,,-1.0,False,4,0.13216722011566162,2.8678327798843384,,-0.9505780044422152
rses_02,battery,negative_self_schema,,,1.0,False,4,0.16452787816524506,0.16452787816524506,,0.8217654375527277
rses_03,battery,negative_self_schema,,,-1.0,False,4,0.10916471481323242,2.8908352851867676,,0.0032854953860503855
rses_04,battery,negative_self_schema,,,-1.0,False,4,0.0872286930680275,2.9127713069319725,,-0.29660378469670245
rses_05,battery,negative_self_schema,,,1.0,False,4,0.14098073542118073,0.14098073542118073,,0.5614318633154967
rses_06,battery,negative_self_schema,,,1.0,False,4,0.10274998098611832,0.10274998098611832,,0.18430042288152926
rses_07,battery,negative_self_schema,,,-1.0,False,4,0.10772660374641418,2.892273396253586,,0.6586618429729512
rses_08,battery,negative_self_schema,,,1.0,False,4,0.06999967992305756,0.06999967992305756,,-0.9499631986356913
rses_09,battery,negative_self_schema,,,1.0,False,4,0.042136840522289276,0.042136840522289276,,-0.37184799822993453
rses_10,battery,negative_self_schema,,,-1.0,False,4,0.07414354383945465,2.9258564561605453,,2.5781082741657446
sd3_m1,battery,SD3,Machiavellianism,,1.0,False,5,0.09478169679641724,0.09478169679641724,,2.194227520085802
sd3_m2,battery,SD3,Machiavellianism,,1.0,False,5,0.06707553565502167,0.06707553565502167,,-1.572959334384017
sd3_m3,battery,SD3,Machiavellianism,,1.0,False,5,0.12210437655448914,0.12210437655448914,,-1.2448849173772936
sd3_m4,battery,SD3,Machiavellianism,,1.0,False,5,0.0833054929971695,0.0833054929971695,,-1.5920836253946447
sd3_m5,battery,SD3,Machiavellianism,,1.0,False,5,0.08737996220588684,0.08737996220588684,,-3.0193356323337035
sd3_m6,battery,SD3,Machiavellianism,,1.0,False,5,0.07379809767007828,0.07379809767007828,,-1.1908571506387435
sd3_m7,battery,SD3,Machiavellianism,,1.0,False,5,0.12855680286884308,0.12855680286884308,,-2.62309039771171
sd3_m8,battery,SD3,Machiavellianism,,1.0,False,5,0.06724939495325089,0.06724939495325089,,-4.278704239642145
sd3_m9,battery,SD3,Machiavellianism,,1.0,False,5,0.07259484380483627,0.07259484380483627,,-1.755728475467878
sd3_n1,battery,SD3,Narcissism,,1.0,False,5,0.07886046171188354,0.07886046171188354,,1.2585396743315709
sd3_n2,battery,SD3,Narcissism,,-1.0,False,5,0.05595727637410164,3.9440427236258984,,0.4193915594605535
sd3_n3,battery,SD3,Narcissism,,1.0,False,5,0.0754004716873169,0.0754004716873169,,-1.3492314605706985
sd3_n4,battery,SD3,Narcissism,,1.0,False,5,0.06024409458041191,0.06024409458041191,,-0.19625287290192617
sd3_n5,battery,SD3,Narcissism,,1.0,False,5,0.06119835376739502,0.06119835376739502,,-0.8066938330028659
sd3_n6,battery,SD3,Narcissism,,-1.0,False,5,0.05021369457244873,3.9497863054275513,,2.9872290448483207
sd3_n7,battery,SD3,Narcissism,,1.0,False,5,0.07769174128770828,0.07769174128770828,,-0.8543758541268733
sd3_n8,battery,SD3,Narcissism,,-1.0,False,5,0.0987611711025238,3.901238828897476,,0.21431002476307714
sd3_n9,battery,SD3,Narcissism,,1.0,False,5,0.05967889353632927,0.05967889353632927,,0.1644488631917307
sd3_p1,battery,SD3,Psychopathy,,1.0,False,5,0.06600029766559601,0.06600029766559601,,-1.8518480445885217
sd3_p2,battery,SD3,Psychopathy,,-1.0,False,5,0.10963758826255798,3.890362411737442,,-0.1271799795478772
sd3_p3,battery,SD3,Psychopathy,,1.0,False,5,0.07737833261489868,0.07737833261489868,,-0.47483722267880557
sd3_p4,battery,SD3,Psychopathy,,1.0,False,5,0.07444217056035995,0.07444217056035995,,1.2636618800279267
sd3_p5,battery,SD3,Psychopathy,,1.0,False,5,0.053926464170217514,0.053926464170217514,,1.1770381671906822
sd3_p6,battery,SD3,Psychopathy,,1.0,False,5,0.06853607296943665,0.06853607296943665,,-0.38998661218013186
sd3_p7,battery,SD3,Psychopathy,,-1.0,False,5,0.08492710441350937,3.9150728955864906,,0.8708045759781995
sd3_p8,battery,SD3,Psychopathy,,1.0,False,5,0.06407860666513443,0.06407860666513443,,-0.7777415373180765
sd3_p9,battery,SD3,Psychopathy,,1.0,False,5,0.06517279148101807,0.06517279148101807,,-1.6621653559953908
srp_01,battery,psychopathy,,pathological,-1.0,False,5,0.06977283209562302,3.930227167904377,,1.558589893135673
srp_02,battery,psychopathy,,conditional,1.0,False,5,0.03541949391365051,0.03541949391365051,,-0.4788223706160233
srp_03,battery,psychopathy,,conditional,1.0,False,5,0.04746328666806221,0.04746328666806221,,-0.6177607050575866
srp_04,battery,psychopathy,,pathological,1.0,False,5,0.12366390228271484,0.12366390228271484,,0.6383520831890586
srp_05,battery,psychopathy,,conditional,-1.0,False,5,0.11359917372465134,3.8864008262753487,,-0.431682474842745
srp_06,battery,psychopathy,,pathological,-1.0,False,5,0.11541970819234848,3.8845802918076515,,1.3446183081245175
srp_07,battery,psychopathy,,conditional,1.0,False,5,0.07507622987031937,0.07507622987031937,,-0.7032994964956494
srp_08,battery,psychopathy,,conditional,-1.0,False,5,0.08527270704507828,3.9147272929549217,,2.1050208822415257
srp_09,battery,psychopathy,,pathological,1.0,False,5,0.08206519484519958,0.08206519484519958,,1.401713105531012
srp_10,battery,psychopathy,,conditional,-1.0,False,5,0.0542798712849617,3.9457201287150383,,1.9652113032370577
srp_11,battery,psychopathy,,conditional,-1.0,False,5,0.09452692419290543,3.9054730758070946,,-0.9966745708914768
srp_12,battery,psychopathy,,pathological,-1.0,False,5,0.15296734869480133,3.8470326513051987,,0.12517369114273524
srp_13,battery,psychopathy,,pathological,-1.0,False,5,0.09559548646211624,3.9044045135378838,,0.7475221701764834
srp_14,battery,psychopathy,,conditional,-1.0,False,5,0.1355021446943283,3.8644978553056717,,0.27953464436493514
srp_15,battery,psychopathy,,conditional,-1.0,False,5,0.11299962550401688,3.887000374495983,,2.023329851321172
srp_16,battery,psychopathy,,pathological,-1.0,False,5,0.06655100733041763,3.9334489926695824,,0.13956713697572898
srp_17,battery,psychopathy,,pathological,-1.0,False,5,0.0827462375164032,3.917253762483597,,1.6713609975131165
srp_18,battery,psychopathy,,pathological,1.0,False,5,0.07891274988651276,0.07891274988651276,,0.299895762076531
srp_19,battery,psychopathy,,conditional,-1.0,False,5,0.0958246961236,3.9041753038764,,-1.018825260138291
srp_20,battery,psychopathy,,pathological,1.0,False,5,0.05911567434668541,0.05911567434668541,,0.30442962660899164
srp_21,battery,psychopathy,,conditional,1.0,False,5,0.12061412632465363,0.12061412632465363,,1.0024818670219657
srp_22,battery,psychopathy,,pathological,-1.0,False,5,0.07277078926563263,3.9272292107343674,,-0.20190632101158856
srp_23,battery,psychopathy,,conditional,1.0,False,5,0.06900523602962494,0.06900523602962494,,1.4880526863582548
srp_24,battery,psychopathy,,conditional,-1.0,False,5,0.0912429541349411,3.908757045865059,,-1.118256916756212
srp_25,battery,psychopathy,,pathological,1.0,False,5,0.05561460182070732,0.05561460182070732,,-0.7497590664811198
srp_26,battery,psychopathy,,conditional,1.0,False,5,0.07926954329013824,0.07926954329013824,,-0.3178356224711849
srp_27,battery,psychopathy,,pathological,1.0,False,5,0.09304659068584442,0.09304659068584442,,1.1897828199713552
srp_28,battery,psychopathy,,conditional,-1.0,False,5,0.09812965989112854,3.9018703401088715,,1.3857919860854757
srp_29,battery,psychopathy,,pathological,-1.0,False,5,0.0775158554315567,3.9224841445684433,,2.6537904190520774
srp_30,battery,psychopathy,,conditional,1.0,False,5,0.09180423617362976,0.09180423617362976,,0.3022227778570066
srp_31,battery,psychopathy,,pathological,1.0,False,5,0.08803212642669678,0.08803212642669678,,2.02611631557736
srp_32,battery,psychopathy,,pathological,1.0,False,5,0.1495008021593094,0.1495008021593094,,0.9546093337543482
srp_33,battery,psychopathy,,pathological,1.0,False,5,0.05780027061700821,0.05780027061700821,,2.8922539636210334
srp_34,battery,psychopathy,,pathological,1.0,False,5,0.05431082099676132,0.05431082099676132,,2.4832938935302686
srp_35,battery,psychopathy,,conditional,-1.0,False,5,0.07164988666772842,3.9283501133322716,,-1.2525308470425962
srp_36,battery,psychopathy,,pathological,-1.0,False,5,0.10534916818141937,3.8946508318185806,,-0.15598950389326927
srp_37,battery,psychopathy,,pathological,-1.0,False,5,0.10955484956502914,3.890445150434971,,-1.928254058870123
srp_38,battery,psychopathy,,conditional,1.0,False,5,0.06979673355817795,0.06979673355817795,,-2.128208512574789
srp_39,battery,psychopathy,,pathological,1.0,False,5,0.10144536942243576,0.10144536942243576,,-0.909098962852041
srp_40,battery,psychopathy,,pathological,1.0,False,5,0.09699255228042603,0.09699255228042603,,-2.2079332154690476
srp_41,battery,psychopathy,,pathological,1.0,False,5,0.09037093073129654,0.09037093073129654,,0.7786062850445419
srp_42,battery,psychopathy,,pathological,-1.0,False,5,0.07942169904708862,3.9205783009529114,,-1.9883127493916528
srp_43,battery,psychopathy,,pathological,-1.0,False,5,0.10145330429077148,3.8985466957092285,,-0.7249774982348036
srp_44,battery,psychopathy,,conditional,1.0,False,5,0.081595778465271,0.081595778465271,,0.1490918463763673
srp_45,battery,psychopathy,,conditional,-1.0,False,5,0.132753387093544,3.867246612906456,,-0.005967872852290945
srp_46,battery,psychopathy,,pathological,-1.0,False,5,0.08182559907436371,3.9181744009256363,,-2.5970833297319373
srp_47,battery,psychopathy,,conditional,-1.0,False,5,0.057546548545360565,3.9424534514546394,,0.6345742483140115
srp_48,battery,psychopathy,,pathological,1.0,False,5,0.03684251382946968,0.03684251382946968,,-3.052184055395057
srp_49,battery,psychopathy,,pathological,-1.0,False,5,0.08834370225667953,3.9116562977433205,,-1.8176837482097916
srp_50,battery,psychopathy,,conditional,-1.0,False,5,0.05736830085515976,3.9426316991448402,,0.7319395068786256
srp_51,battery,psychopathy,,conditional,-1.0,False,5,0.05483078956604004,3.94516921043396,,-1.9866064656004774
srp_52,battery,psychopathy,,pathological,1.0,False,5,0.055668119341135025,0.055668119341135025,,-2.6412152103134474
srp_53,battery,psychopathy,,pathological,-1.0,False,5,0.14298015832901,3.85701984167099,,0.6722184262502755
srp_54,battery,psychopathy,,conditional,-1.0,False,5,0.08084183186292648,3.9191581681370735,,-0.8449980699045234
srp_55,battery,psychopathy,,conditional,-1.0,False,5,0.07270538806915283,3.927294611930847,,-0.7670006127985554
srp_56,battery,psychopathy,,pathological,1.0,False,5,0.07012666016817093,0.07012666016817093,,0.2635770553076575
srp_57,battery,psychopathy,,conditional,1.0,False,5,0.06805526465177536,0.06805526465177536,,0.10410398498741458
srp_58,battery,psychopathy,,pathological,1.0,False,5,0.06424888223409653,0.06424888223409653,,0.432619307510933
srp_59,battery,psychopathy,,conditional,1.0,False,5,0.0661257728934288,0.0661257728934288,,-0.16991780688091795
srp_60,battery,psychopathy,,conditional,1.0,False,5,0.05280819535255432,0.05280819535255432,,-0.8919698874657129
srp_61,battery,psychopathy,,conditional,-1.0,False,5,0.08716900646686554,3.9128309935331345,,2.73780939905241
srp_62,battery,psychopathy,,pathological,1.0,False,5,0.059108734130859375,0.059108734130859375,,-4.085067736509247
srp_63,battery,psychopathy,,conditional,1.0,False,5,0.07977057248353958,0.07977057248353958,,-1.178949150827222
srp_64,battery,psychopathy,,conditional,1.0,False,5,0.05249882489442825,0.05249882489442825,,-2.817119236925209
tripm_01,battery,psychopathy,boldness,adaptive,1.0,False,4,0.11490526050329208,0.11490526050329208,,1.8610046173312593
tripm_02,battery,psychopathy,meanness,conditional,-1.0,False,4,0.03513849526643753,2.9648615047335625,,0.7912495469767407
tripm_03,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.051457520574331284,0.051457520574331284,,1.4948220469916176
tripm_04,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.1696898341178894,2.8303101658821106,,-0.02410843471778179
tripm_05,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.11111695319414139,0.11111695319414139,,-1.6107321011678777
tripm_06,battery,psychopathy,meanness,conditional,1.0,False,4,0.06407533586025238,0.06407533586025238,,0.9933327109438007
tripm_07,battery,psychopathy,boldness,adaptive,1.0,False,4,0.07530131191015244,0.07530131191015244,,-1.4494676221263916
tripm_08,battery,psychopathy,meanness,conditional,1.0,False,4,0.09734419733285904,0.09734419733285904,,2.377574597552637
tripm_09,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.05609019100666046,0.05609019100666046,,0.8997160974175726
tripm_10,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.07827596366405487,2.921724036335945,,3.158902961550436
tripm_11,battery,psychopathy,meanness,conditional,-1.0,False,4,0.09412765502929688,2.905872344970703,,-0.678568883050712
tripm_12,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.09602093696594238,0.09602093696594238,,-0.5405082145281055
tripm_13,battery,psychopathy,boldness,adaptive,1.0,False,4,0.10372863709926605,0.10372863709926605,,-0.16710655752833814
tripm_14,battery,psychopathy,meanness,conditional,1.0,False,4,0.08608128130435944,0.08608128130435944,,1.4087527986102095
tripm_15,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.043722134083509445,0.043722134083509445,,2.911941092247507
tripm_16,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.08807429671287537,2.9119257032871246,,1.2283123792388868
tripm_17,battery,psychopathy,meanness,conditional,1.0,False,4,0.05382202938199043,0.05382202938199043,,0.30529926301026933
tripm_18,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.1177477240562439,0.1177477240562439,,1.114224028246356
tripm_19,battery,psychopathy,boldness,adaptive,1.0,False,4,0.08467209339141846,0.08467209339141846,,-0.08491356510187797
tripm_20,battery,psychopathy,meanness,conditional,1.0,False,4,0.10082370042800903,0.10082370042800903,,2.3219007922102066
tripm_21,battery,psychopathy,disinhibition,pathological,-1.0,False,4,0.04330902919173241,2.9566909708082676,,-0.9917706392329353
tripm_22,battery,psychopathy,boldness,adaptive,1.0,False,4,0.08688350021839142,0.08688350021839142,,1.241115101807465
tripm_23,battery,psychopathy,meanness,conditional,1.0,False,4,0.053199831396341324,0.053199831396341324,,-0.9458267823414674
tripm_24,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.05123816430568695,0.05123816430568695,,-1.8573857873259763
tripm_25,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.0978783518075943,2.9021216481924057,,1.4283892702185654
tripm_26,battery,psychopathy,meanness,conditional,1.0,False,4,0.06327979266643524,0.06327979266643524,,-1.3603171002076073
tripm_27,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.08093350380659103,0.08093350380659103,,-0.9361346387657297
tripm_28,battery,psychopathy,boldness,adaptive,1.0,False,4,0.123234823346138,0.123234823346138,,1.270405905028746
tripm_29,battery,psychopathy,meanness,conditional,1.0,False,4,0.0993015319108963,0.0993015319108963,,0.8010794983237499
tripm_30,battery,psychopathy,disinhibition,pathological,-1.0,False,4,0.07046279311180115,2.929537206888199,,1.0698350100199447
tripm_31,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.0736425369977951,0.0736425369977951,,1.868554834751975
tripm_32,battery,psychopathy,boldness,adaptive,1.0,False,4,0.07633055746555328,0.07633055746555328,,-2.819326964612369
tripm_33,battery,psychopathy,meanness,conditional,-1.0,False,4,0.12260128557682037,2.8773987144231796,,1.3093915119775803
tripm_34,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.04520358145236969,0.04520358145236969,,-4.537315523163441
tripm_35,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.050128571689128876,2.949871428310871,,1.3164219904250538
tripm_36,battery,psychopathy,meanness,conditional,1.0,False,4,0.1023482158780098,0.1023482158780098,,0.21374875654034575
tripm_37,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.1456981599330902,0.1456981599330902,,1.2849429316281924
tripm_38,battery,psychopathy,boldness,adaptive,1.0,False,4,0.10371789336204529,0.10371789336204529,,-3.107572961222534
tripm_39,battery,psychopathy,meanness,conditional,-1.0,False,4,0.13233138620853424,2.8676686137914658,,2.927869676922649
tripm_40,battery,psychopathy,meanness,conditional,1.0,False,4,0.07668358832597733,0.07668358832597733,,-2.3060632516194044
tripm_41,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.14952529966831207,2.850474700331688,,2.8509718088940876
tripm_42,battery,psychopathy,meanness,conditional,1.0,False,4,0.05051456764340401,0.05051456764340401,,0.06634852641577038
tripm_43,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.1102142259478569,0.1102142259478569,,-2.395703257815912
tripm_44,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.06016387417912483,2.939836125820875,,-1.8628974649102732
tripm_45,battery,psychopathy,meanness,conditional,1.0,False,4,0.09817232191562653,0.09817232191562653,,0.32521092472750457
tripm_46,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.07637995481491089,0.07637995481491089,,0.17023928625230011
tripm_47,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.10295095294713974,2.8970490470528603,,1.0337007197700883
tripm_48,battery,psychopathy,meanness,conditional,1.0,False,4,0.05595926567912102,0.05595926567912102,,-0.19390300250368497
tripm_49,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.09213725477457047,0.09213725477457047,,0.2939606271113724
tripm_50,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.0780046284198761,2.921995371580124,,0.11839309113227392
tripm_51,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.05276324972510338,0.05276324972510338,,-0.17070886978982402
tripm_52,battery,psychopathy,meanness,conditional,-1.0,False,4,0.04715374857187271,2.9528462514281273,,-0.37515158944612903
tripm_53,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.04993622377514839,0.04993622377514839,,-2.1581212639826957
tripm_54,battery,psychopathy,boldness,adaptive,1.0,False,4,0.10800610482692719,0.10800610482692719,,2.2184098319991783
tripm_55,battery,psychopathy,meanness,conditional,1.0,False,4,0.09430843591690063,0.09430843591690063,,1.6857759303958062
tripm_56,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.09072025865316391,0.09072025865316391,,1.3770243194443912
tripm_57,battery,psychopathy,boldness,adaptive,-1.0,False,4,0.08904978632926941,2.9109502136707306,,0.6827703894434771
tripm_58,battery,psychopathy,disinhibition,pathological,1.0,False,4,0.060923390090465546,0.060923390090465546,,-2.511952012456451
agentic_01,gen,agentic,,,1.0,False,,,-3.375774383544922,-3.375774383544922,1.8322097501860786
agentic_02,gen,agentic,,,1.0,False,,,-3.719480514526367,-3.719480514526367,1.3368377208664164
agentic_03,gen,agentic,,,1.0,False,,,-3.820159912109375,-3.820159912109375,1.7639655103610652
agentic_04,gen,agentic,,,1.0,False,,,-3.9832210540771484,-3.9832210540771484,3.5397470835442357
agentic_05,gen,agentic,,,1.0,False,,,-4.3267364501953125,-4.3267364501953125,1.4119799545217093
agentic_06,gen,agentic,,,1.0,False,,,-3.7025718688964844,-3.7025718688964844,2.693360182581113
agentic_07,gen,agentic,,,1.0,False,,,-2.8724288940429688,-2.8724288940429688,2.576740634551661
agentic_08,gen,agentic,,,1.0,False,,,-3.539703369140625,-3.539703369140625,-0.4234245832632215
agentic_09,gen,agentic,,,1.0,False,,,-4.177389144897461,-4.177389144897461,0.5398148665199916
agentic_10,gen,agentic,,,1.0,False,,,-4.444726943969727,-4.444726943969727,1.6299106561701708
agentic_11,gen,agentic,,,1.0,False,,,-3.4388904571533203,-3.4388904571533203,1.780540881512818
agentic_12,gen,agentic,,,1.0,False,,,-3.655801773071289,-3.655801773071289,3.2150547887316954
agentic_13,gen,agentic,,,1.0,False,,,-2.863332748413086,-2.863332748413086,3.5762942947259706
agentic_14,gen,agentic,,,1.0,False,,,-2.964262008666992,-2.964262008666992,0.37543912294905235
agentic_15,gen,agentic,,,1.0,False,,,-3.535015106201172,-3.535015106201172,1.6307378170187812
agentic_16,gen,agentic,,,1.0,False,,,-4.2979583740234375,-4.2979583740234375,1.482997668765414
agentic_17,gen,agentic,,,1.0,False,,,-3.5674266815185547,-3.5674266815185547,1.1428970767152506
